Group,expgroup,nextDayCFU,Otu00001,Otu00002,Otu00003,Otu00004,Otu00005,Otu00006,Otu00007,Otu00008,Otu00009,Otu00010,Otu00011,Otu00012,Otu00013,Otu00014,Otu00015,Otu00016,Otu00017,Otu00018,Otu00019,Otu00020,Otu00021,Otu00022,Otu00023,Otu00024,Otu00025,Otu00026,Otu00027,Otu00028,Otu00029,Otu00030,Otu00031,Otu00032,Otu00033,Otu00034,Otu00035,Otu00036,Otu00037,Otu00038,Otu00039,Otu00040,Otu00041,Otu00042,Otu00043,Otu00044,Otu00045,Otu00046,Otu00047,Otu00048,Otu00049,Otu00050,Otu00051,Otu00052,Otu00053,Otu00054,Otu00055,Otu00056,Otu00057,Otu00058,Otu00059,Otu00060,Otu00061,Otu00062,Otu00063,Otu00064,Otu00065,Otu00066,Otu00067,Otu00068,Otu00069,Otu00070,Otu00071,Otu00072,Otu00073,Otu00074,Otu00075,Otu00076,Otu00077,Otu00078,Otu00079,Otu00080,Otu00081,Otu00082,Otu00083,Otu00084,Otu00085,Otu00086,Otu00087,Otu00088,Otu00089,Otu00090,Otu00091,Otu00092,Otu00093,Otu00094,Otu00095,Otu00096,Otu00097,Otu00098,Otu00099,Otu00100,Otu00101,Otu00102,Otu00103,Otu00104,Otu00106,Otu00107,Otu00108,Otu00109,Otu00110,Otu00112,Otu00113,Otu00115,Otu00116,Otu00117,Otu00119,Otu00120,Otu00122,Otu00123,Otu00124,Otu00125,Otu00126,Otu00127,Otu00128,Otu00129,Otu00130,Otu00132,Otu00133,Otu00134,Otu00135,Otu00138,Otu00139,Otu00140,Otu00142,Otu00143,Otu00144,Otu00145,Otu00146,Otu00147,Otu00148,Otu00149,Otu00150,Otu00151,Otu00152,Otu00153,Otu00154,Otu00155,Otu00157,Otu00158,Otu00159,Otu00163,Otu00164,Otu00165,Otu00166,Otu00167,Otu00171,Otu00172,Otu00173,Otu00174,Otu00176,Otu00177,Otu00179,Otu00180,Otu00181,Otu00182,Otu00184,Otu00185,Otu00186,Otu00187,Otu00188,Otu00189,Otu00190,Otu00192,Otu00193,Otu00194,Otu00199,Otu00201,Otu00203,Otu00204,Otu00205,Otu00206,Otu00212,Otu00217,Otu00218,Otu00219,Otu00220,Otu00222,Otu00224,Otu00227,Otu00228,Otu00229,Otu00233,Otu00236,Otu00237,Otu00239,Otu00241,Otu00242,Otu00244,Otu00245,Otu00246,Otu00248,Otu00250,Otu00251,Otu00252,Otu00255,Otu00260,Otu00261,Otu00264,Otu00265,Otu00268,Otu00271,Otu00272,Otu00275,Otu00276,Otu00277,Otu00278,Otu00282,Otu00283,Otu00284,Otu00286,Otu00290,Otu00291,Otu00297,Otu00298,Otu00299,Otu00300,Otu00309,Otu00310,Otu00311,Otu00312,Otu00313,Otu00314,Otu00315,Otu00321,Otu00322,Otu00323,Otu00326,Otu00333,Otu00335,Otu00339,Otu00342,Otu00344,Otu00346,Otu00349,Otu00355,Otu00357,Otu00361,Otu00373,Otu00375,Otu00377,Otu00384,Otu00385,Otu00386,Otu00387,Otu00393,Otu00395,Otu00397,Otu00402,Otu00406,Otu00412,Otu00414,Otu00417,Otu00421,Otu00431,Otu00433,Otu00435,Otu00438,Otu00439,Otu00444,Otu00447,Otu00464,Otu00472,Otu00490,Otu00502,Otu00505,Otu00507,Otu00510,Otu00512,Otu00514,Otu00515,Otu00521,Otu00539,Otu00541,Otu00545,Otu00563,Otu00576,Otu00601,Otu00636,Otu00639,Otu00684,Otu00710,Otu00788,Otu00842,Otu01107,Otu01113,Otu01150,Otu01330,Otu02109,Otu03675,rareOTUs
091-1-D0,cef.3,0,138,51,38,142,32,219,174,71,3,239,1,27,69,24,45,37,1,35,83,136,0,0,0,3,0,1,4,0,6,1,0,1,0,2,1,0,0,0,1,0,0,11,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
091-2-D0,cef.3,0,84,48,54,103,273,167,136,49,1,181,0,11,123,42,32,28,0,49,51,103,0,0,0,4,0,0,3,0,4,0,1,1,0,9,6,0,0,4,9,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
091-3-D0,cef.3,0,144,39,37,106,132,158,89,56,5,308,1,7,119,81,40,48,0,54,50,71,0,0,0,2,0,0,1,0,3,1,1,1,0,17,3,0,0,2,5,0,0,12,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
091-4-D0,cef.3,0,139,44,33,98,134,274,128,54,13,160,0,8,142,18,47,29,0,56,66,102,1,0,0,10,1,2,1,0,7,1,1,1,0,1,3,0,0,1,1,0,0,10,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
091-5-D0,cef.3,0,87,38,38,105,143,182,151,54,0,169,4,7,102,26,50,25,0,81,49,137,2,0,0,8,7,4,3,0,0,0,0,5,0,0,14,0,0,0,0,12,0,20,0,1,12,4,0,1,1,3,2,0,1,0,0,0,1,10,0,1,0,5,0,2,0,0,0,2,0,0,6,0,1,7,0,0,0,0,5,0,3,3,0,0,0,1,2,3,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
104-1-D0,cef.3,6.544068168,0,3,4,2,167,6,6,0,0,54,35,0,9,136,0,4,6,6,0,6,6,2,1,0,8,0,0,4,1,103,0,1,0,0,0,3,1,1,0,9,5,0,0,89,6,3,6,1,3,0,0,0,0,0,0,0,0,5,0,1,22,19,0,4,8,0,0,2,11,62,0,0,0,5,0,0,0,21,8,0,0,2,23,0,0,2,1,0,3,0,0,0,20,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,1,3,0,0,5,0,23,2,0,0,0,0,0,0,0,1,17,0,0,76,0,0,0,0,4,0,0,0,0,44,0,0,0,0,11,3,0,12,0,0,0,0,4,5,2,17,5,0,1,16,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,10,15,0,0,2,5,0,1,0,10,0,3,15,0,0,29,11,0,4,10,0,2,0,11,17,0,0,0,15,0,0,0,3,3,0,0,0,0,0,0,12,0,0,0,25,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,2,45,0,0,0,0,0,0,8,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,3,2,0,0,0,0,5,7,0,8,1,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,105
104-2-D0,cef.3,7.28103339,0,2,3,0,141,9,3,1,5,47,45,3,7,451,0,2,13,5,0,10,14,7,2,0,14,0,0,4,0,102,0,0,0,1,0,6,0,0,0,1,2,0,0,42,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,2,11,14,0,0,27,0,0,6,10,46,0,2,0,2,2,0,0,9,1,0,0,1,10,0,0,6,0,0,2,0,0,0,9,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,0,0,7,0,0,41,0,0,0,0,1,1,0,0,5,47,0,0,0,0,10,0,0,0,0,0,0,0,1,5,11,2,1,0,1,6,2,0,0,0,2,0,0,11,0,1,1,0,0,0,0,4,6,0,0,0,3,0,1,2,2,0,6,16,0,2,23,8,4,6,6,0,0,0,5,4,0,8,0,23,7,6,0,3,2,0,0,0,0,0,0,12,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,33,0,0,0,0,0,1,2,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,89
105-1-D0,cef.3,7.120573964,1,1,0,3,159,18,0,6,4,47,51,0,6,138,5,6,5,6,1,18,19,6,5,0,19,0,0,0,0,124,0,1,1,0,0,0,0,3,0,14,10,0,0,33,5,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,10,23,0,0,29,0,2,2,15,44,0,0,0,3,0,0,0,7,1,0,0,2,24,0,0,1,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,0,0,0,12,1,0,0,0,0,0,0,0,2,11,0,1,68,0,0,0,0,12,0,0,0,0,76,0,0,0,0,5,0,1,1,0,0,0,0,0,6,0,13,3,0,4,28,0,0,0,0,0,0,0,12,6,11,0,0,0,0,3,16,15,3,0,0,3,0,8,0,1,0,1,16,0,0,26,16,0,11,7,0,0,0,4,5,0,3,0,15,5,4,0,7,4,0,0,1,0,0,0,19,0,0,0,13,0,0,0,0,0,0,3,5,4,1,0,0,1,0,0,0,2,1,7,53,0,0,0,0,0,0,0,0,0,9,0,0,2,4,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,5,8,0,2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
105-2-D0,cef.3,7.301030017,2,3,2,0,130,19,0,2,0,42,22,4,13,135,1,4,11,9,0,9,18,1,1,0,7,0,0,1,0,108,1,1,14,5,0,0,4,0,0,11,12,0,0,65,2,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,16,0,0,9,0,3,3,15,73,5,0,0,2,0,0,0,6,0,0,1,0,20,0,0,2,3,0,2,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,4,0,0,0,2,0,0,19,0,0,86,1,0,0,0,9,2,0,0,1,60,0,0,0,0,7,0,0,7,0,0,0,0,2,1,0,9,2,0,1,28,0,0,0,0,0,0,0,6,2,15,0,0,0,0,0,5,12,0,0,0,4,0,10,2,0,0,4,30,0,0,26,15,0,12,3,0,0,0,3,20,0,7,0,22,4,5,0,6,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,16,0,2,0,0,0,0,0,0,1,3,3,47,0,0,0,0,0,0,2,0,0,7,0,0,0,5,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,3,0,8,10,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,113
046-1D0,strep.1,2.004321374,73,54,74,48,420,114,101,96,3,309,0,11,97,1,23,13,0,1,46,21,9,0,10,18,0,1,5,0,4,0,2,4,1,0,0,9,1,9,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
046-2D0,strep.1,2.004321374,125,40,62,16,336,129,134,63,2,261,1,7,102,0,34,17,0,2,78,59,31,0,13,36,1,1,0,0,1,0,4,0,4,13,2,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
046-3D0,strep.1,3.612889769,99,37,41,60,223,153,172,34,1,324,0,5,90,1,29,8,0,0,96,61,9,0,12,60,0,0,7,0,2,0,4,0,1,25,1,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
088-1-D0,strep.1,0,31,12,13,41,51,153,84,34,1,782,1,24,39,90,105,6,3,12,17,27,12,2,8,1,1,1,1,1,3,1,5,0,0,1,1,0,1,0,0,0,2,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,8,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
088-2-D0,strep.1,0,63,33,64,59,329,189,106,46,4,233,1,10,108,50,56,18,1,43,46,55,3,0,7,28,0,0,0,0,2,0,1,0,0,0,28,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
088-3-D0,strep.1,0,40,30,33,83,277,169,141,60,3,282,8,20,178,39,69,21,1,25,67,28,5,0,8,1,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
088-4-D0,strep.1,3.301247089,71,25,54,93,331,114,258,146,1,222,1,33,12,7,49,10,0,25,56,52,1,0,2,26,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
095-1-D0,strep.1,0,70,38,58,40,364,172,103,83,2,113,0,8,155,0,26,17,0,24,75,42,0,0,1,6,0,5,0,0,0,0,5,0,0,11,1,0,5,14,0,0,1,17,2,1,0,0,0,0,1,0,0,0,1,4,0,10,0,0,0,4,1,0,0,3,0,0,1,0,0,0,2,3,15,0,0,0,0,0,0,0,5,0,0,1,0,0,0,4,0,7,0,12,0,0,15,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
095-2-D0,strep.1,0,62,35,53,44,342,174,127,103,3,127,1,4,202,2,21,12,0,21,45,102,0,0,0,20,0,2,0,1,1,2,2,0,0,0,1,3,1,13,0,0,0,9,3,0,0,1,0,0,0,2,0,0,0,1,0,7,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,1,0,3,0,25,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
095-3-D0,strep.1,0,94,38,54,42,389,168,162,89,2,62,0,10,178,1,19,13,0,40,88,62,0,0,0,0,0,5,4,0,1,0,1,0,0,0,0,0,2,8,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,0,0,12,1,0,0,1,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,5,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
